Sensacional,,,
Excelente! Recomendo a todos.,,,
"Ravoavel relaçao custo x beneficio, mas a relaçao do vinho toro loco é melhor. Esperava um pouco mais deste espumante, há outros melhores por preço um pouco maior",Product,,
Otimo para acompanhar comida japonesa!,,,
Maravilhoso! Ótimo para acompanhar comida japonesa!,Product,,
Excelente!!!,,,
Excelente vinho!!,Product,,
"comemoração do dia a dia, com bom custo x beneficio... Não tinha grandes expectativas, mas cumpriu seu papel...",Product,,
Esses vinhos não são safrados? Não encontrei essa informação.,Product,,
"Comprei algumas garrafas para degustação e decidir qual compraria para uma festa de casamento. Toro Loco ganhou, já comprei 96 garrafas. Vale muito a pena, pelo custo não se acha nada igual no mercado.",Product,,
Bom e barato! Vale à pena!,Product,,
Muito bom! Me surpreendeu. Já havia provado alguns rótulos da Toro Loco (tintos) e não havia gostado.,Product,,
"Fiz um teste cego entre o André, Frederico, Vuve d'argent e toro loco: preferimos o toro!!!!! excelente!?",Product,,
"A acidez deste espumante me agradou, não achei excessiva. Principalmente porque foi harmonizado com boa música e boa companhia.",Product,,
"Esse é espumante é ácido demais e tem pouco sabor, pelo preço não esperava grande coisa, mas por ser um Toro Loco pensei que ia ter uma qualidade melhor.",Product,,
Peca pelo excesso de acidez,Product,,
"Aprovadissimo!!! Compre, prove e aproveite!!! Publico feminino gosta muito. Levei algumas garrafas para duas reuniões de família, onde agradou os mais variados perfis de consumidores!!! eu na minha humilde opinião recomendo.",Product,,
Gostei muito!!!! Parabéns a Wine pela rapidez na entrega.,,Store,
"Comprei para provar e achei fantástico, por um preço justo. É um vinho leve e fácil de beber. Recomendo!",Product,,
"Wine, a linha BareFoot é grande aos amigos que não conhecem (http://barefootwine.com/our-wines) quando a Wine irá inovar e trazer outros exemplares dessa vinícola? Existe muitas opções para que possamos conhecer e desfrutar. O binômio (custo x benefício) dessa vinícola poderia ser explorado pela Wine.",,,
"Excelente vinho, leve e suave na boca, aroma bastante intenso, se deixar descansar por 20 minutos, fica bastante equilibrado, apesar de ser semi seco tem boa persistência, todos gostaram muito, só não leva 5 estrelas pela rolha de borracha.",Product,,
"Não gostei. Senti um amargor e muita acidez. Chandon nacional, muito embora pelo dobro do preço, é muito melhor. Comprei o espumante porque gostei dos vinhos Toro Loco, sobretudo o Crianza. Mas esse espumante não me satisfez.",Product,,
muito bom custo x beneficio. para comemorar o dia-a-dia...,Product,,
Delicioso!!,,,
Muito bom espumante. Vou continuar comprando,Product,,
"Aromas e ""ataque"" fracos. ""Persistência"" quase inexistente.",Product,,
Excelente.,,,
Muito bom!,,,
"Comprei sem expectativas, mas agradou muito! Excelente custo x beneficio! Acidez expressiva, mas super leve!",Product,,
só tenho elogios a fazer. Vale muito pelo preço e qualidade. Comprei e continuarei comprando,Product,,
A espera para comprar novamente.,Product,,
"Espumante razoável, conforme especificação da Wine a acidez é marcante, o que não o torna tão agradável quando ao informado, não sou especialista mas acho que se for harmonizado corretamente melhora essa sensação. Acho o Federico de Alvear melhor.",Product,,
"Infelizmente quando abri a minha garrafa, a rolha de borracha saiu com muita facilidade...não deu outra coisa, já havia virado vinagre!!",Product,,
"Excelente espumante para comemorações do dia-a-dia. Harmonizou muito bem com amêndoas torradas salgadas e ciabatta com pasta de berinjela. Qualidade semelhante ao espumante do Casillero del Diablo, que custa mais de R$ 100,00.",Product,,
Achei um pouco ácido demais. Com um gostinho amargo no final. Bolhas um pouco mais grosseiras do que os concorrentes franceses (Veuve d´argent e Louis Perdrier). Para mim um padrão um pouco inferior ao franceses supracitados.,Product,,
"A safra de 2014 é bem superior a esta, quando adquirimos na seleção one. Ao contrário, o tannat desta mesma safra é superior ao de 2014.",Product,,
"Bom custo/benefício, leve e fácil de beber. Vou repetir a experiência.",Product,,
"Paguei R$ 30,00. Muito bom pelo valor. Vinho leve. Ideal para beber com quem tá iniciando nos vinhos secos.",Product,,
"Vinho básico para o dia a dia, nada especial.",Product,,
"Valeu a experiência, mas não compraria novamente. Não é ruim. É um vinho para o dia a dia. Sem grande expectativa.",Product,,
"Excelente produto pelo custo / benefício da promoção. Somos super fãs dos americanos, principalmente pela uva Zinfandel. Infelizmente esse rótulo não está mais disponível, mas, por favor, me mantenham posted caso volte ao estoque. Roberto S.",Product,,
Vinho fraco. Não gostei. Não vi qualidade no vinho!,Product,,
"Amigos da Wine, quando vocês acreditam que este vinho estará disponível ?",,,
"Este é especial, sou fã, zinfandel de primeira! 3a vez que repito, vale a pena.",Product,,
"Vinho muito bom, agradável e leve de beber. Não pode faltar na adega. Harmonizei com queijo parmesão e salaminho. Não fez feio, todos beberam e gostaram. Ideal para iniciantes em vinho.",Product,,
Excelente! Vale a pena!!!,,,
Muito bom. Combinou perfeitamente com hambúrguer de cordeiro.,,,
Um ótimo vinho... recomendo!!!,Product,,
"Muito bom, comprarei novamente.",Product,,
"Excelente custo beneficio, sabor de pimenta do reino bem nitido, bom corpo.",Product,,
Ótimo vinho. Comprei mais 2 garrafas.,Product,,
"Gostei bastante...por ter comprado em uma promoção da Wine, o seu custo x benefício foi ótimo...aguardarei uma nova oportunidade para comprá-lo novamente. Aromas de frutas, como compota de framboesa, paladar equilibrado e com um leve defumado ou tabaco no final.",Product,,
"Excelente. Cremoso e seco, super refrescante.",Product,,
Ótimo vinho.,Product,,
"Bom vinho, embora ser um demi-sec o adocicado não compromete.",Product,,
"Um bom Zinfandel, nada demais, outros americanos superiores na mesma faixa de preço.",Product,,
Bom dia. Quando poderemos desfrutar deste vinho novamente?,Product,,
"Gostei do vinho, só não entendi o fato de constar nesta página que é composto por dois tipos de uvas e no rótulo esteja determinado apenas uma. Ficou melhor após uma aerada, pois para o meu nível de paladar o teor alcoólico é alto. Considerando ainda que foi o meu primeiro contato com esta variedade, gostaria de buscar ajuda aos mais experiente bem como a wine, se for o caso e se este for o local adequado, no sentido de saber esta uva tem o sabor próximo da Malbec....",Product,,
"Há pouco mais de um ano, a Wine nos apresentou este rótulo (frise-se: rótulo). Foi uma grata surpresa, qualidade e despretensiosidade em harmonia. Algumas várias garrafas foram adquiridas após a primeira prova. Mas houve um porém: a Barefoot, a pretexto de buscar otimização constante do seu produto, não rotula safra, o rótulo é padrão sempre. Sinto-me lesado como consumidor. A identidade entre os vinhos do primeiro lote e o de hoje só coincide no rótulo. E comento após 3 garrafas serem testadas.",Product,,
Ótimo custo benefício e fácil de tomar. Apreciado na fazenda de forma bem descontraída o que combina com a região californiana que o origina. Recomendo!,Product,,
"Vinho fácil de beber, muito leve, saboroso! Vale a pena o investimento. Custo benefício maravilhoso. Vou comprar de novo.",Product,,
"Vinho muito honesto, pelo preco vale a pena! Gostoso para o dia a dia.",Product,,
"Vinho pouco encorpado e com paladar adocicado. Não classificaria como ruim, mas existem vinhos com preços acessíveis e de melhor qualidade. O fato de não vir com a rolha decepcionou logo na abertura da garrafa e no primeiro gole a sensação foi de um vinho comum. Pra quem aprecia é um bom custo beneficio, mas não compraria novamente.",Product,,
"Vinho muito pobre e adocicado. O sabor, apesar de adocicado, não chega a ser ruim, mas também não chega a ser bom. Na Europa seria, no máximo, um ""Vinho de Mesa"", daqueles que os restaurantes mais simples servem em jarras ou ""pichets"". Serve para variar no dia a dia, mas dificilmente comprarei novamente, pois há sul americanos melhores pelo mesmo preço. Isto é, na minha opinião, pois não sou um sommelieur.",Product,,
Quero comprar novamente. Quando chega mais ?,,,
Excelente.,,,
"Comprei este vinho a um certo tempo e infelizmente não estava nada agradável, vinho com uma quantidade exagerada de taninos, decepcionante! Ao ler tantos comentários positivos fui obrigado a comprar outra garrafa e tirar a prova, pois provavelmente a minha anterior deve ter vindo estragada. Vamos ver!!!",Product,,
Impossível deixar de elogiar. Custo benefício é sinônimo deste vinho.,Product,,
um vinho pronto pra tomar o melhor custo beneficio que ja tomei exelente,Product,,
"Muito bom dentro daquilo que se propõe, como todos os outros Barefoots. Vinho fácil de beber com excelente custo x beneficio.",Product,,
"Infelizmente não pude provar porque a Wine até hoje não entregou os vinhos que comprei no inicio do mês, tampouco respondeu aos emails que enviei pedindo um posicionamento sobre a entrega!",,Store,
"Vinho leve, mas com uma certa complexidade no aroma e paladar. Harmonizou muito bem com um hambúrguer de picanha com bacon.",Product,,
"Esta é minha 1ª compra com vcs.Relutei um pouco ao realizá-la devido a diversas reclam. de clientes sobre atrasos na entrega,mas ainda assim resolvi arriscar.Fiz o pgto. no dia 6/2,a empresa o reconheceu no dia 9,mas nada de postar o objeto.Dps de algumas reclam., a atendente no chat,no dia 12, disse que o objeto já havia sido postado,mas que só podia liberar o cód. rastreio 3 dias dps. (?!!!). Cobrei novamente hoje,14/02 e pasmem,só foi postado dia 13.Que tipo de empresa mente p/ o cliente?",,Store,
"Gostei muito do vinho, tomamos em um almoço de domingo e harmonizou bem... Gostaria de saber da wine se não vai ter os outros titulos da marca Barefoot? como shiraz, cabernet, etc...",Product,,
"Vinho despretencioso. Gostei demais, excelente custo benefício! Vou comprar mais algumas garrafas, pois é um vinho que agradou muito o meu paladar!",Product,,
"Minha esposa e eu gostamos muito do sabor, toques florais e desce macio. O custo benefício é fenomenal!",Product,,
meu pedido despachado dia 06/06 não chegou ainda,,Store,
"Muito bom, surpreendente, agradável e fácil de beber",Product,,
"Vinho encorpado, corpo macio e um toque de frutas vermelhas com taninos suaves.Não conhecia e me surpreendi. Super recomendo!!!",Product,,
"Ótimo custo benefício, bom para o dia a dia, fácil de beber.",Product,,
"Excelente! Uma grata surpresa esse tinto da uva zinfandel. Degustei a mesma uva na versão rosê e não gostei (doce demais), mas esse vale a pena! Muito aromático, frutas vermelhas e pouco tanino.",Product,,
"Um dos vinhos mais aromáticos que provei nos últimos tempos. Ao contrário de muitos comentários, nem eu nem meus convidados acharam o vinho adocicado, e olha que todos somos habituados a tomar vinhos secos. Acredito ser um bom custo benefício. Harmonizamos com um bom churrasco!",Product,,
Comprei todas as uvas do Barefoot e gostei muito.,Product,,
Fraco e muito alcoólico.,Product,,
Bem doce. Muito mais doce do que qualquer pinot ...,Product,,
Não compre na Wine eles Não respeito o prazo de entrega. Já é a terceira vez que acontece isso comigo. Nunca mais compro ou indico esta empresa . Sem responsabilidade e respeito com os cliente.,,Store,
Não compre na Wine eles Não respeito o prazo de entrega. Já é a terceira vez que acontece isso comigo. Nunca mais compro ou indico esta empresa . Sem responsabilidade e respeito com os cliente.,,Store,
"pedido numero:4421873 pedido entregue a transportadora dia 06/06 hoje dia 22/06 não deu nem sinal de vida, o pior é não receber respaldo sobre o mesmo.",,Store,
"honestíssimo , uma deliciosa surpresa , uma vez que tendemos apensar que a expressão vinho barato seja sinônimo de produto ruim....",Product,,
Excelente custo x beneficio. Todos gostaram. Compraria mais.,Product,,
"Esse vinho eh extremamente popular nos EUA, talvez seja por seu baixo preço, la custa cerca de 4 dólares a garrafa. Mas, em geral eh um bom vinho, fácil de beber. Atende bem o seu publico alvo. E tem um excelente custo x beneficio.",Product,,
Muito açucar. Enjoa facil.,Product,,
"Mais um membro da linha Barefoot que cumpre muito bem seu papel. Importante lembrar que estamos falando de vinhos de entrada, mais baratos que qualquer vinho mediano comprado em supermercados. Ideal para iniciar uma reunião com amigos.",Product,,
"Foi minha primeira compra na Wine, e fiquei bastante satisfeito.Gostei bastante do vinho, harmonizei com um pastitsio (uma receita grega de influência italiana) em família, e foi extremamente prazeroso reunir a família em torno da refeição e do vinho, que tinha um aroma e sabor muito forte de cereja. Só não dou nota máxima por ter chegado 2 dias depois do dia combinado",Product,,
"Frutado e fácil de beber, excelente relação custo X benefício",Product,,
"Achei um excelente custo x benefício! Equilibrado, taninos macios e bem frutado. Fácil de beber ...",Product,,
"Abaixo da Crítica. Vinho meio seco, de qualidade duvidosa.",Product,,
"É um vinho perfumado, suave e fácil de beber. Estou começando a apreciar os vinhos da California. São ótimos para beber no verão. Esse Zinfandel é bem frutado, tanto no aroma como no sabor. No aroma lembrei de bosque, campo depois da chuva; talvez uma pitanga, framboesa do campo. No paladar ele é macio, com taninos bem suaves. Redondo. Tem um certo corpo. Bom retogosto. A garrafa acabou rápida. Aliás depois de um tempo aberto ele perde um pouco. Ótimo custoxbenefício, Comprarei mais vezes.",Product,,
"Vinho bom para o dia a dia. Belo aroma de frutas negras. Vinho de corpo médio, bastante frutado e de coloração rubi intensa. Bem fácil de beber. Na boca fica um leve toque de especiarias. Bom custo-benefício (comprado a R$ 23,52 em uma promoção). Só achei um pouco doce demais, e por isso apenas 3 estrelas.",Product,,
Um dos melhores custos benefício do ano!!!! eu tenho um amigo beberrão que lotou a adega dele só com este...é o tipo de vinho bem frutado que qualquer mulher que tenha resistência a vinho tomaria....lindo.,Product,,
"Surpreendeu-me. Ótimo custo beneficio. Fácil de tomar, equilibrado e levemente amadeirado. Se não me engano essa uva é a mesma que a italiana Primitivo.",Product,,
"Bom vinho, agradável, compro mais.",Product,,
Não gostamos. Muito frutado.,Product,,
"FRUTADO, harmoniza bem com queijos e entradas devido a suavidade",Product,,
"Muito aromático! Notas de pimenta e baunilha, corpo médio. Taninos muito suaves, nenhuma acidez. Muito saboroso, foi uma grande surpresa. Compraria novamente sem medo!",Product,,
"Bom vinho. Sabor levemente amadeirado na medida certo, bem equilibrado, muito macio, não muito encorpado. Não conhecia essa uva, uma boa pedida. Vinho fácil de tomar e harmonização, melhor ainda levando em conta o custo x benefício.",Product,,
"excelente vinho. eu e minha esposa procurávamos um vinho americano (já que é meio complicado encontrá-los aqui no RJ) e fomos nesse que tem um preço convidativo. Adoramos, combinou muito bem com uma picanha suína que grelhamos. Inclusive achamos ele bem leve e perfeito antes de um jantar. Vale a compra.",Product,,
"Achei bom, mais poderia ter um gosto a mais da Zinfandel.",Product,,
"Muito bom. Sabor agradável, suave. Vale a pena.",Product,,
"Vinho honesto. Retrata bem sua origem, fazendo jus à uva e à região. É mesmo bastante adocicado e se ficar muito tempo na taça torna-se enjoativo, algo comum dessa uva/região. O amadeirado deu um pouco de equilíbrio e alguma complexidade, deixando o vinho interessante.",Product,,
"Vinho ótimo, adoro esse vinho muita personalidade e complexidade. Potente, saboroso e com frutas em abundância e madeira na medida. Sempre compro.",Product,,
"Não entendi o porque de avaliações ruins deste vinho de outros colegas. Após nove meses de guarda este vinho apresentou-se com taninos equilibrados, bastante frutas vermelhas e um gustativo de muito boa qualidade e de muita persistencia na boca. Será que o diferencial foram estes nove meses de guarda em adega ?",Product,,
Péssimo! Me fez repensar a assinatura do Wine e cancelar o mês seguinte! Felizmente as experiencias seguintes continuaram sendo agradaveis,Product,,
"Já havia tomado ele em uma promoção da Wine a um tempo (alias como ele não tem indicação de safra, nem sei se é a mesma - creio que não pois ele se esgotou rápido na época) e tinha gostado muito, tomei ele novamente e sigo gostando rs. Um belo aroma (frutas vermelhas, em especial morango), bem leve, sim com açucares residual bem presente, as mesmas frutas vermelhas presentes no gosto e final agradável. Vale os 25 conto e até um pouco mais, porém nada além dos 28.",Product,,
Vinho apenas razoável que não vale o que cobra,Product,,
"vinho denso, com aroma de frutas vermelhas, em especial de framboesa. Final amargo na boca. O vinho tem uma curta persistência aromática, o que prejudica o seu sabor no meio da boca. Os taninos são um pouco grosseiros, o que causa elevada adstringência e atrapalha o equilíbrio do vinho.",Product,,
"Pior seleção da wine premium Verdadeira decepção , sem critérios sérios de escolha Vinho sem corpo, medíocre , sem gosto. Não vale nem 50 reais ! Uma vergonha para cuble! Gostaria da resposta da wine pois minha opinião não é a única entre os sócios",Product,,
"O que está acontecendo na Wine ?? Os 2 vinhos deste produtor não são dignos de estar numa seleção de Clube Wine Premium, ao custo de R$130,00 por garrafa !! São vinhos medíocres, buquê pobre, gosto sem graça... Perdem para qualquer, repito, qualquer vinho de R$50,00. O que está acontecendo na Wine ??",Product,,
"Fiquei muito desapontado com a selecao desses vinhos Marianne, muito abaixo do padrao que voces tem entregue na seleçao Premiun. Sejam mais criteriosos, pois a confiança que voces ganharam de nos,comos clientes, que compram acreditando na avaliaçao de voces e o mais forte que voces tem. A um anos atras houve um episodio parecido com uns vinhos californianos. Nao quebrem o bom trabalho feito ate hoje oferencendo vinhos ruins.",Product,,
Na minha humilde opinião mediano.,,,
Vinho fácil de beber. Certamente um dos melhores exemplares dos Estados Unidos a disposição na Wine.,Product,,
Vinho mediano. Não impressiona.,Product,,
"Gostei muito das safras 2009 e 2010, no inicio um pouco menos educados, mas com 15 minutos de decantar ou mesmo na taça como fizemos, melhorou muito. Aveludado e cheio, nos agradou bastante.",Product,,
"Engraçado que os comentários dos sócios Clube Premium não migraram para cá, uma decepção essa postura da Wine.",,,
"Ainda não foi dessa vez que bebi um bom vinho da África do Sul. Não vale o preço, certamente.",Product,,
"Muito bom! Para os iniciantes, recomendo demais.",,,
"Prezados, gostaria de externar minha insatisfação com o ClubeW Premium. Concordo plenamente com os comentários de outros associados. Estava em dúvida se deveria, ou não, assinar um clube de vinhos. Essa dúvida existia justamente pela possibilidade de oferecerem um vinho normal como premium. No meu primeiro mês na Wine, acabei de chegar, ocorre isso. Estou decepcionado e sinto-me, jurídica e moralmente, lesado. A escolha do mês fere, sem dúvida, o art. 6º, III e IV do CDC.",,,
"R$65,00 em 21/03/2017.",,,
"Bom custo benefício. Gostei muito deste vinho de sabor suave e agradável. Sou fan de vinhos brancos da região de Entre-Deux-mere. Foi muito bem com truta em molho ""butter lemon"" (redução de limão siciliano e manteiga sem sal)",Product,,
Ótimo vinho.,Product,,
"Um Sauvignon Blanc diferente, um pouco mais encorpado. Sua passagem por carvalho provavelmente lhe conferiu aromas de baunilha e coco. Mesmo assim, não deixa de ser refrescante, em função de seu caráter mineral, típico do Velho Mundo. Abri no almoço de Natal e não me decepcionei: devido à sua bela acidez, harmonizou muito bem com os mais diversos pratos, inclusive os mais gordurosos.",Product,,
"Vinho bem característico, segue bem a descrição do Sommelier Wine. Achei um final de boca meio adocicado e um alto teor alcóolico. Mas vale a pena.",Product,,
"Excelente vinho. Aromático,frutado, muito saboroso pela persistência na boca. Esta na hora de ser consumido.",Product,,
Excelente! Ja é a segunda compra.,Product,,
"R$31,45 em 30/12/2016.",,,
Adoro esse espumante mas faz um tempo que esta sem estoque. Teria alguma previsão?,Product,,
"Abri uma garrafa para servir em um jantar para minha família, enquanto a comida estava sendo preparada. Adorei, antes disso eu só tomava vinho tinto, adorei a experiência. Primeira vez que consigo tomar mais de uma taça de espumante sem reclamar, não é doce, perfeito!",Product,,
"Recomendo. Um ótimo vinho para confraternizar. Para quem não conhece, vale a pena experimentar.",Product,,
"Os produtos da Salton, como por exemplo o Moscatel, Brut e o Demi Sec estão esgotados...teria alguma previsão para reposição do estoque dos mesmo???? No aguardo... Att.. Daniele",Product,,
"Não há grande vantagem em comprar por aqui, em supermercados se pratica o mesmo preço.",Product,,
!!,,,
òtimo,,,
"Excelente vinho zinfandel, encorpado e com boa graduação alcoólica! Faz jus à região de origem.",Product,,
Sempre tenho pelo menos 1 na minha adega,,,
òtimo espumante,Product,,
Nota 100,,,
"Só compro 1 espumante Salton, é este os outros são só preços altos",Product,,
o Espumante Salton que tem o melhor custo x benefício,Product,,
"Não posso avaliar, não recebi o vinho. A entrega não está funcionando, a transportadora não cumpre instruções, dias, nada, apesar de deixarmos telefone ninguém nunca liga. Mais uma vez a mesma história se repete. Até que eu deixe de ser cliente.",,Store,
"Razoável, achei um pouco adocicado, mas vale o preço.",Product,,
Pra quem gosta de liberar gases pela boca excelente pedida! experimentei este hj 04/05/2015 com minha mãe e fizemos competição à kda gole q dávamos!,Product,,
"Amarelo pálido. Aroma de fermento e nuances cítricas. Carregado em ácido tartárico. Na minha opinião serve para bebericar na praia, sem mais...",Product,,
"Vale cinco estrelas em razão da qualidade q ele entrega versus o custo. Não existe espumante nessa faixa de preço melhor q o Salton brut. Esse vinho me acompanha há mais de18 anos. Foi com ele q eu brindei o namoro, noivado e em meu casamento ele estava lá, em um balde de gelo na mesa do bolo. Também estava presente na lua de mel...rsrsrs.. Enfim, um espumante memorável!",Product,,
"Aqui em casa até quem não gosta de vinho, tomou e adorou! Recomendo! Leve e saboroso! Harmoniza mto bem com frutos do mar.",Product,,
BOM.,,,
"Sou suspeito para avaliar este espumante, pois ele desce macio e o sabor é bem marcante pelo seu preço! Muito bom!",Product,,
Bom custo beneficio.,Product,,
Excelente espumante,Product,,
Muito bom! Custo x benefício ótimo!,Product,,
Muito bom. Pena que os preços praticados são os mesmos dos grandes supermercados.,Product,,
"Virou rotina agora a Wine atrasar as entregas dos pedidos, todo mês meus pedidos atrasaram e o pior que entro em contato e não tenho retorno. Infelizmente, está começando a acontecer com a wine o que acontece com todas as empresas que cresce sem estrutura para tal. Ou seja, crescimento para empresa = perda de qualidade para o clientes. Lamentável....",,Store,
Uma excelente relação custo x benefício. Levemente frutado e bem delicado como um Pinot Noir deve ser. Recebemos no ClubeW e fizemos reposição. Recomendado!,Product,,
Muito bom! Melhor que muitos espumantes de preços mais elevados. Melhor custo benefício de todo o site da Wine! Qualquer um pode beber.,Product,,
Muito bom! Melhor que muitos espumantes de preços mais elevados. Melhor custo benefício de todo o site da Wine!,Product,,
"R$84,15 em 25/04/2017.",,,
Excelente custo benefício! Muito leve é fácil de beber! Recomendo,Product,,
Recomendo. Ótimo custo beneficio.,Product,,
"Melhor pagar mais R$ 5,00 e encomendar o Veuve D'Argent...",Product,,
ótimo!!! recomendo....,,,
Muito bom. Recomendo. Comprarei mais...,Product,,
Custo benefício sensacional. Gelado é dez!!,Product,,
"Este espumante tem mesmo a melhor relação custo-benefício da Wine. Ideal para os dias sem maiores compromissos, e acompanha maravilhosamente bem sushis, sashimis e companhia limitada.",Product,,
"Vale 4 pelo preço! Furtados e com acides alta, é ideal para bebericar em dias quentes e acompanhar petiscos!",Product,,
"vinho despretensioso, um pouco aguado.",Product,,
"Dentre os espumantes nacionais (que, diga-se de passagem, são de excelente qualidade) este representa o melhor exemplar custo-benefício. Perfeito para as festas de final de ano quando se compra mais unidades e para qq outra época do ano.",Product,,
"Pior vinho que ja bebi. Sem estrutura,sem corpo,nada aromático e muito alcoólico. decantando ficou bom como suco de uva de caixinha.",Product,,
Excelente espumante. Sempre tenho algumas garrafas em casa.,Product,,
"Excelente relação custo benefício, aromas cítricos e herbáceos, persistente.",Product,,
"Um brasileiro cremoso e agradável, aroma floral, achei um bom custo/benefício; Comprarei novamente;",Product,,
"Muito bom, surpreedeu! o mesmo cheiro das trufas brancas.",Product,,
"Bom...pelo menos o cheiro é bem característico. Porém, ainda prefiro o azeite trufado.",Product,,
"umjeito economico de valorizar meus pratos, tetado com um rizzoto de alho poró , !!!!!!!!",,,
"Rosé ok, não me impressionou, harmonizamos com um salmão grelhado.",Product,,
"É como ter relações com uma pessoa linda e vazia: cor belíssima, rosa-chá, meio frutado, tenta se equilibrar com o álcool e acaba em nada, aromas vazios, mas lembram algo bom. Custo-benefício? Compre um branco.",Product,,
Vinho leve e muito agradável. Harmonizamos com capellini com camarões salteados. Além de tudo é um vinho com ótimo custo/benefício. Recomendo.,Product,,
"Vinho fraco, sem corpo. Não recomendo.",Product,,
Muito saboroso e muito característico da região. Recomendo,Product,,
"Muito bom esse blend,mantendo a mesma qualidade da safra anterior,vale muito!!",Product,,
"Blend muito bom. Gostamos bastante. Quando estiver novamente em promoção, comprarei de novo.",Product,,
Excelente vinho! Muito leve e macio! Custo x beneficio perfeito!,Product,,
Excelente vinho! Macio e muito agradável. Vinho descomplicado e fácil de beber. Acompanhou muito bem o pernil de cordeiro assado que fizemos no dia das mães. Recomendo!,Product,,
Bastante leve e agradavel.,Product,,
Muito Justo !! ótimo custo x beneficio ...,Product,,
"Ótimo malbec. Fácil de beber, e o toque amadeirado do carvalho francês e americano se faz sentir logo no inicio para saboreá-lo com mais vontade ainda. Preço justo e somado a entrega ágil da Wine, então é tudo de bom. Parabéns Wine. To sempre contigo.",Product,,
"Talvez o melhor custoxbenefício da Wine! Sempre compro, quando tem, pois é difícil achá-lo em estoque.",Product,,
"Vinho médio. Não chega a ser um ótimo malbec, mas deixa sim uma boa impressão. Comprarei novamente, para beber casualmente. De longe, há malbecs nesta faixa de preço melhores.",Product,,
"Grata surpresa! Gostoso blend bem aromático, cravos, frutas roxas, baunilha e pimenta negra. Na boca estruturado com final de tuti- frutti. Ótimo custo x qualidade. Nota: 3,5.",Product,,
"Um bom vinho, equilibrado um corte interessante e com aromas leves e frutados e um sabor leve porém com uma certa persistência. da pra tomar sozinho sem comida numa boa achei que valeu a promoção que peguei",Product,,
Ótimo custo/beneficio!,Product,,
"Excelente vinho para o dia-a-dia, considerando principalmente o custo X benefício. Melhor que muitos mais caros que ele.Todos aqui em casa gostaram muito. Os 8 meses amadurecendo em barricas de carvalho francês e americano se fizeram sentir. Comprei vários!",Product,,
"Um grande representante da uva Nebbiolo. Este Barbaresco, numa degustação às cegas da minha compraria, ficou em 2º lugar. Ganhou até mesmo de um Barolo.",Product,,
"Comprei para comemorar meu aniversário com a família... Infelizmente, não dei sorte: apresentou defeito. Desagradável surpresa, uma vez que o guardei especialmente para a ocasião. Dinheiro jogado fora. Sei que acontece, mas...",Product,,
Vinho de excelente frescor e leveza. Um belo exemplar daquele que é chamado o borgonha da Itália.,Product,,
Custo-beneficio muito bom. Decantação é essencial.,Product,,
"Não achei nada de premium. Não é ruim, mas tb não é bom.",Product,,
"Vinho vermelho rubi, bem encorpado, estruturado, porém a garrafa na que me foi enviada, percebi um desequilíbrio, principalmente a forte sabor do álcool, fato que acabou me decepcionando. Não sei se foi uma característica da garrafa que adquiri ou dessa safra...",Product,,
"Bebi-o ontem. Cor violeta, brilho e lágrimas que colorem a taça. Senti aromas de baunilha, frutas como ameixa e amora. Em boca taninos macios, boa acidez e álcool na medida certa. Bom retrogosto. Gostei do vinho! Muito agradável de se beber! Acompanhou bem um filé ao ponto!",Product,,
"Me surpreendeu, bom vinho, frutas negras, taninos macios, bom corpo, final agradável.",Product,,
Esperava mais por se tratar de uma seleção do ClubeWine Classic.,Product,,
"Um bom vinho, que merece ser degustado... Quando enviado pelo Clube Classic, foi severamente criticado, porém o tempo em que ficou guardado só comprova que não se deve abrir os vinhos assim que chegam...",Product,,
"Vinho muito bom! Esta safra esta bem superior àquela que recebemos em uma das seleções ONE, anos atrás. Comprarei novamente!",Product,,
Excelente! E combinou divinamente com pizza! Vale a pena demais!,Product,,
"Devido ao seu teor alcoólico 14,5% a orientação de decantar deve ser seguida,com isso o vinho melhora e apresenta a característica das castas do blend,contudo o álcool ainda persiste e só se torna mais agradável com uma boa harmonização.",Product,,
"Bom vinho. Interessante corte das 4 uvas na elaboração. Olfativo e gustativo predominantemente frutado (negra madura) e pouca madeira. Vinho de corpo médio, fácil de beber e bom final.",Product,,
"Sou assinante wine há quase 3 anos, e , infelizmente tive minha primeira decepção. Já tinha tomado esse vinho em 2 oportunidades, e achado um vinho muito bom! Porém, a garrafa que acabo de abrir veio com um líquido vermelho muito longe de ser vinho!!!! Espero no mínimo a decência da wine de me enviar outra ou me devolver o dinheiro!",Product,,
"O vinho é muito bom, mas não vale o preço de R$ 75,00, pois nessa faixa existem opções bem melhores, até mesmo na Wine.",Product,,
"A primeira impressão quando recebi o vinho na seleção do clube foi ótima. Recentemente comprei 6 garrafas na promoção feita pelo Wine e as duas primeiras que abri estavam alteradas. Como existem outras reclamações neste sentido, talvez valha a pena testarem o produto mais acuradamente para verificar se não é um problema do lote.",Product,,
"Um dos meus favoritos, AMOR AO PRIMEIRO GOLE, logo que ele estiver disponível, volto a compra, eu recomendo",Product,,
REGULAR.,,,
"Ótimo californiano, bela cor, aroma de frutas vermelhas e um sabor super equilibrado.",Product,,
Vinho decepcionante. Não rendeu o esperado no churrasco.,Product,,
"Vinho encorpado e bem estruturado, muito saboroso! Esta Assemblante recomendo! Desce macio. Taninos suaves!",Product,,
